WARNING: radv is not a conformant Vulkan implementation, testing use only.
0.00.034.153 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.034.314 W srv  llama_server: -----------------
0.00.034.316 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.034.316 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.034.316 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.034.316 W srv  llama_server: -----------------
0.00.035.479 I srv    load_model: loading model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.12.520.783 I cmn          init: llama threadpool init, n_threads = 8
0.12.521.046 W cmn  common_init_: KV cache shifting is not supported for this context, disabling KV cache shifting
0.12.605.982 I common_speculative_init_result: creating MTP draft context against the target model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.12.703.159 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 106496, kv_unified = 'true'
0.12.732.576 I srv  llama_server: model loaded
0.12.732.583 I srv  llama_server: listening on http://0.0.0.0:8080
0.12.732.584 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.12.732.584 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
0.13.067.237 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
6.28.832.847 I slot print_timing: id  3 | task 1078 | prompt eval time =    4723.68 ms /   175 tokens (   26.99 ms per token,    37.05 tokens per second)
6.28.832.857 I slot print_timing: id  3 | task 1078 |        eval time =    6995.94 ms /   150 tokens (   46.95 ms per token,    21.30 tokens per second)
6.28.832.860 I slot print_timing: id  3 | task 1078 |       total time =   11719.62 ms /   325 tokens
6.28.832.862 I slot print_timing: id  3 | task 1078 |    graphs reused =       1008
6.28.832.871 I slot print_timing: id  3 | task 1078 | draft acceptance = 0.60000 (   81 accepted /   135 generated), mean len =  2.19
6.28.832.934 I slot      release: id  3 | task 1078 | stop processing: n_tokens = 324, truncated = 0
6.36.444.905 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 162485665294
6.36.444.987 I slot launch_slot_: id  2 | task 1152 | processing task, is_child = 0
6.42.397.771 I slot print_timing: id  2 | task 1152 | prompt processing, n_tokens =   3164, progress = 0.19, t =   4.56 s / 693.26 tokens per second
6.44.209.327 I slot print_timing: id  2 | task 1152 | prompt processing, n_tokens =   4188, progress = 0.25, t =   6.35 s / 659.41 tokens per second
6.46.074.689 I slot print_timing: id  2 | task 1152 | prompt processing, n_tokens =   5212, progress = 0.31, t =   8.19 s / 636.48 tokens per second
6.47.992.124 I slot print_timing: id  2 | task 1152 | prompt processing, n_tokens =   6236, progress = 0.37, t =  10.08 s / 618.64 tokens per second
6.49.962.626 I slot print_timing: id  2 | task 1152 | prompt processing, n_tokens =   7260, progress = 0.43, t =  12.02 s / 603.79 tokens per second
6.51.997.476 I slot print_timing: id  2 | task 1152 | prompt processing, n_tokens =   8284, progress = 0.49, t =  14.03 s / 590.60 tokens per second
6.54.084.893 I slot print_timing: id  2 | task 1152 | prompt processing, n_tokens =   9308, progress = 0.55, t =  16.09 s / 578.61 tokens per second
6.56.225.417 I slot print_timing: id  2 | task 1152 | prompt processing, n_tokens =  10332, progress = 0.61, t =  18.20 s / 567.68 tokens per second
6.58.418.397 I slot print_timing: id  2 | task 1152 | prompt processing, n_tokens =  11356, progress = 0.67, t =  20.37 s / 557.56 tokens per second
7.00.664.322 I slot print_timing: id  2 | task 1152 | prompt processing, n_tokens =  12380, progress = 0.73, t =  22.59 s / 548.13 tokens per second
7.02.956.714 I slot print_timing: id  2 | task 1152 | prompt processing, n_tokens =  13404, progress = 0.79, t =  24.86 s / 539.25 tokens per second
7.05.300.448 I slot print_timing: id  2 | task 1152 | prompt processing, n_tokens =  14428, progress = 0.85, t =  27.17 s / 530.94 tokens per second
7.07.702.187 I slot print_timing: id  2 | task 1152 | prompt processing, n_tokens =  15452, progress = 0.91, t =  29.55 s / 522.98 tokens per second
7.10.160.705 I slot print_timing: id  2 | task 1152 | prompt processing, n_tokens =  16476, progress = 0.97, t =  31.98 s / 515.24 tokens per second
7.10.487.573 I slot print_timing: id  2 | task 1152 | prompt processing, n_tokens =  16547, progress = 0.97, t =  33.27 s / 497.41 tokens per second
7.11.810.175 I slot print_timing: id  2 | task 1152 | prompt processing, n_tokens =  17059, progress = 1.00, t =  33.83 s / 504.18 tokens per second
7.11.811.665 W slot create_check: id  2 | task 1152 | erasing old context checkpoint (pos_min = 91, pos_max = 91, n_tokens = 92, size = 149.752 MiB)
7.15.016.953 I slot print_timing: id  2 | task 1152 | n_gen =    106, tg =  34.50 t/s, tg_3s =  34.82 t/s
7.18.066.361 I slot print_timing: id  2 | task 1152 | n_gen =    206, tg =  33.64 t/s, tg_3s =  32.79 t/s
7.20.212.986 I slot print_timing: id  2 | task 1152 | prompt eval time =   35039.22 ms / 17063 tokens (    2.05 ms per token,   486.97 tokens per second)
7.20.212.998 I slot print_timing: id  2 | task 1152 |        eval time =    8239.23 ms /   277 tokens (   29.85 ms per token,    33.50 tokens per second)
7.20.213.001 I slot print_timing: id  2 | task 1152 |       total time =   43278.45 ms / 17340 tokens
7.20.213.002 I slot print_timing: id  2 | task 1152 |    graphs reused =       1117
7.20.213.012 I slot print_timing: id  2 | task 1152 | draft acceptance = 0.74324 (  165 accepted /   222 generated), mean len =  2.49
7.20.214.722 I slot      release: id  2 | task 1152 | stop processing: n_tokens = 17339, truncated = 0
7.27.789.048 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.202 (> 0.100 thold), f_keep = 0.002
7.27.790.229 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 891.724 MiB)
7.28.201.207 I slot launch_slot_: id  2 | task 1284 | processing task, is_child = 0
7.28.201.660 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 162486261988
7.28.201.689 I slot launch_slot_: id  0 | task 1285 | processing task, is_child = 0
7.31.955.403 I slot print_timing: id  0 | task 1285 | prompt processing, n_tokens =   1795, progress = 0.78, t =   3.58 s / 501.90 tokens per second
7.32.021.844 I slot print_timing: id  2 | task 1284 | prompt processing, n_tokens =    199, progress = 0.98, t =   3.58 s / 55.65 tokens per second
7.33.141.707 I slot print_timing: id  0 | task 1285 | prompt processing, n_tokens =   2307, progress = 1.00, t =   4.89 s / 471.47 tokens per second
7.33.142.056 W slot create_check: id  0 | task 1285 | erasing old context checkpoint (pos_min = 202, pos_max = 202, n_tokens = 203, size = 149.903 MiB)
7.38.024.329 I slot print_timing: id  0 | task 1285 | prompt eval time =    5142.55 ms /  2311 tokens (    2.23 ms per token,   449.39 tokens per second)
7.38.024.341 I slot print_timing: id  0 | task 1285 |        eval time =    4678.95 ms /   100 tokens (   47.26 ms per token,    21.16 tokens per second)
7.38.024.344 I slot print_timing: id  0 | task 1285 |       total time =    9821.49 ms /  2411 tokens
7.38.024.346 I slot print_timing: id  0 | task 1285 |    graphs reused =       1153
7.38.024.355 I slot print_timing: id  0 | task 1285 | draft acceptance = 0.80263 (   61 accepted /    76 generated), mean len =  2.61
7.38.024.634 I slot      release: id  0 | task 1285 | stop processing: n_tokens = 2410, truncated = 0
7.38.450.478 I slot print_timing: id  2 | task 1284 | n_gen =    100, tg =  18.62 t/s, tg_3s =  18.81 t/s
7.39.846.879 I slot print_timing: id  2 | task 1284 | prompt eval time =    4931.38 ms /   203 tokens (   24.29 ms per token,    41.16 tokens per second)
7.39.846.885 I slot print_timing: id  2 | task 1284 |        eval time =    6713.35 ms /   150 tokens (   45.06 ms per token,    22.19 tokens per second)
7.39.846.886 I slot print_timing: id  2 | task 1284 |       total time =   11644.73 ms /   353 tokens
7.39.846.887 I slot print_timing: id  2 | task 1284 |    graphs reused =       1176
7.39.846.892 I slot print_timing: id  2 | task 1284 | draft acceptance = 0.66142 (   84 accepted /   127 generated), mean len =  2.31
7.39.846.933 I slot      release: id  2 | task 1284 | stop processing: n_tokens = 352, truncated = 0
7.48.984.337 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 162602677508
7.48.984.422 I slot launch_slot_: id  1 | task 1355 | processing task, is_child = 0
7.54.938.609 I slot print_timing: id  1 | task 1355 | prompt processing, n_tokens =   3164, progress = 0.19, t =   4.57 s / 692.32 tokens per second
7.56.756.857 I slot print_timing: id  1 | task 1355 | prompt processing, n_tokens =   4188, progress = 0.25, t =   6.36 s / 658.28 tokens per second
7.58.624.534 I slot print_timing: id  1 | task 1355 | prompt processing, n_tokens =   5212, progress = 0.31, t =   8.20 s / 635.35 tokens per second
8.00.544.666 I slot print_timing: id  1 | task 1355 | prompt processing, n_tokens =   6236, progress = 0.37, t =  10.10 s / 617.62 tokens per second
8.02.517.472 I slot print_timing: id  1 | task 1355 | prompt processing, n_tokens =   7260, progress = 0.43, t =  12.04 s / 602.84 tokens per second
8.04.550.420 I slot print_timing: id  1 | task 1355 | prompt processing, n_tokens =   8284, progress = 0.49, t =  14.05 s / 589.77 tokens per second
8.06.637.870 I slot print_timing: id  1 | task 1355 | prompt processing, n_tokens =   9308, progress = 0.55, t =  16.11 s / 577.90 tokens per second
8.08.779.152 I slot print_timing: id  1 | task 1355 | prompt processing, n_tokens =  10332, progress = 0.60, t =  18.22 s / 567.06 tokens per second
8.10.973.988 I slot print_timing: id  1 | task 1355 | prompt processing, n_tokens =  11356, progress = 0.66, t =  20.39 s / 557.00 tokens per second
8.13.220.618 I slot print_timing: id  1 | task 1355 | prompt processing, n_tokens =  12380, progress = 0.72, t =  22.61 s / 547.60 tokens per second
8.15.513.242 I slot print_timing: id  1 | task 1355 | prompt processing, n_tokens =  13404, progress = 0.78, t =  24.88 s / 538.79 tokens per second
8.17.857.195 I slot print_timing: id  1 | task 1355 | prompt processing, n_tokens =  14428, progress = 0.84, t =  27.20 s / 530.53 tokens per second
8.20.266.553 I slot print_timing: id  1 | task 1355 | prompt processing, n_tokens =  15452, progress = 0.90, t =  29.57 s / 522.51 tokens per second
8.22.728.343 I slot print_timing: id  1 | task 1355 | prompt processing, n_tokens =  16476, progress = 0.96, t =  32.01 s / 514.75 tokens per second
8.23.080.570 I slot print_timing: id  1 | task 1355 | prompt processing, n_tokens =  16562, progress = 0.97, t =  33.30 s / 497.35 tokens per second
8.24.391.346 I slot print_timing: id  1 | task 1355 | prompt processing, n_tokens =  17074, progress = 1.00, t =  33.73 s / 506.21 tokens per second
8.24.392.755 W slot create_check: id  1 | task 1355 | erasing old context checkpoint (pos_min = 91, pos_max = 91, n_tokens = 92, size = 149.752 MiB)
8.27.586.663 I slot print_timing: id  1 | task 1355 | n_gen =    106, tg =  34.66 t/s, tg_3s =  34.98 t/s
8.30.641.263 I slot print_timing: id  1 | task 1355 | n_gen =    222, tg =  36.32 t/s, tg_3s =  37.98 t/s
8.33.694.988 I slot print_timing: id  1 | task 1355 | n_gen =    320, tg =  34.91 t/s, tg_3s =  32.09 t/s
8.36.753.737 I slot print_timing: id  1 | task 1355 | n_gen =    412, tg =  33.70 t/s, tg_3s =  30.08 t/s
8.39.824.542 I slot print_timing: id  1 | task 1355 | n_gen =    515, tg =  33.67 t/s, tg_3s =  33.54 t/s
8.42.884.713 I slot print_timing: id  1 | task 1355 | n_gen =    631, tg =  34.37 t/s, tg_3s =  37.91 t/s
8.45.921.838 I slot print_timing: id  1 | task 1355 | n_gen =    715, tg =  33.42 t/s, tg_3s =  27.66 t/s
8.48.995.178 I slot print_timing: id  1 | task 1355 | n_gen =    827, tg =  33.80 t/s, tg_3s =  36.44 t/s
8.52.050.483 I slot print_timing: id  1 | task 1355 | n_gen =    939, tg =  34.12 t/s, tg_3s =  36.66 t/s
8.55.075.434 I slot print_timing: id  1 | task 1355 | n_gen =   1049, tg =  34.34 t/s, tg_3s =  36.36 t/s
8.58.138.018 I slot print_timing: id  1 | task 1355 | n_gen =   1142, tg =  33.98 t/s, tg_3s =  30.37 t/s
9.01.185.219 I slot print_timing: id  1 | task 1355 | n_gen =   1236, tg =  33.72 t/s, tg_3s =  30.85 t/s
9.02.069.655 I slot print_timing: id  1 | task 1355 | prompt eval time =   35088.46 ms / 17078 tokens (    2.05 ms per token,   486.71 tokens per second)
9.02.069.658 I slot print_timing: id  1 | task 1355 |        eval time =   37512.99 ms /  1266 tokens (   29.65 ms per token,    33.72 tokens per second)
9.02.069.659 I slot print_timing: id  1 | task 1355 |       total time =   72601.45 ms / 18344 tokens
9.02.069.660 I slot print_timing: id  1 | task 1355 |    graphs reused =       1676
9.02.069.663 I slot print_timing: id  1 | task 1355 | draft acceptance = 0.75198 (  761 accepted /  1012 generated), mean len =  2.50
9.02.070.242 I slot      release: id  1 | task 1355 | stop processing: n_tokens = 18345, truncated = 0
9.10.142.550 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.228 (> 0.100 thold), f_keep = 0.002
9.10.143.726 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 497.417 MiB)
9.10.165.593 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 926.112 MiB)
9.10.643.734 I slot launch_slot_: id  1 | task 1882 | processing task, is_child = 0
9.10.644.193 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 162604311658
9.10.644.238 I slot launch_slot_: id  3 | task 1883 | processing task, is_child = 0
9.14.000.468 I slot print_timing: id  3 | task 1883 | prompt processing, n_tokens =   1373, progress = 0.73, t =   3.32 s / 413.26 tokens per second
9.15.065.358 I slot print_timing: id  3 | task 1883 | prompt processing, n_tokens =   1885, progress = 1.00, t =   4.36 s / 432.18 tokens per second
9.15.065.661 W slot create_check: id  3 | task 1883 | erasing old context checkpoint (pos_min = 168, pos_max = 168, n_tokens = 169, size = 149.857 MiB)
9.19.636.722 I slot print_timing: id  1 | task 1882 | n_gen =    101, tg =  17.70 t/s, tg_3s =  17.88 t/s
9.19.996.002 I slot print_timing: id  3 | task 1883 | prompt eval time =    4613.43 ms /  1889 tokens (    2.44 ms per token,   409.46 tokens per second)
9.19.996.007 I slot print_timing: id  3 | task 1883 |        eval time =    4726.68 ms /   100 tokens (   47.74 ms per token,    20.94 tokens per second)
9.19.996.009 I slot print_timing: id  3 | task 1883 |       total time =    9340.10 ms /  1989 tokens
9.19.996.009 I slot print_timing: id  3 | task 1883 |    graphs reused =       1713
9.19.996.013 I slot print_timing: id  3 | task 1883 | draft acceptance = 0.77922 (   60 accepted /    77 generated), mean len =  2.54
9.19.996.134 I slot      release: id  3 | task 1883 | stop processing: n_tokens = 1988, truncated = 0
9.21.328.044 I slot print_timing: id  1 | task 1882 | prompt eval time =    3342.68 ms /   180 tokens (   18.57 ms per token,    53.85 tokens per second)
9.21.328.055 I slot print_timing: id  1 | task 1882 |        eval time =    7339.93 ms /   150 tokens (   49.26 ms per token,    20.30 tokens per second)
9.21.328.058 I slot print_timing: id  1 | task 1882 |       total time =   10682.61 ms /   330 tokens
9.21.328.060 I slot print_timing: id  1 | task 1882 |    graphs reused =       1731
9.21.328.070 I slot print_timing: id  1 | task 1882 | draft acceptance = 0.72131 (   88 accepted /   122 generated), mean len =  2.44
9.21.328.140 I slot      release: id  1 | task 1882 | stop processing: n_tokens = 329, truncated = 0
9.29.616.180 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 162673503360
9.29.616.248 I slot launch_slot_: id  0 | task 1948 | processing task, is_child = 0
9.35.558.048 I slot print_timing: id  0 | task 1948 | prompt processing, n_tokens =   3164, progress = 0.19, t =   4.56 s / 693.40 tokens per second
9.37.373.434 I slot print_timing: id  0 | task 1948 | prompt processing, n_tokens =   4188, progress = 0.25, t =   6.35 s / 659.19 tokens per second
9.39.239.807 I slot print_timing: id  0 | task 1948 | prompt processing, n_tokens =   5212, progress = 0.31, t =   8.19 s / 636.10 tokens per second
9.41.160.926 I slot print_timing: id  0 | task 1948 | prompt processing, n_tokens =   6236, progress = 0.37, t =  10.09 s / 618.19 tokens per second
9.43.132.941 I slot print_timing: id  0 | task 1948 | prompt processing, n_tokens =   7260, progress = 0.43, t =  12.03 s / 603.31 tokens per second
9.45.166.615 I slot print_timing: id  0 | task 1948 | prompt processing, n_tokens =   8284, progress = 0.49, t =  14.04 s / 590.12 tokens per second
9.47.252.503 I slot print_timing: id  0 | task 1948 | prompt processing, n_tokens =   9308, progress = 0.55, t =  16.10 s / 578.25 tokens per second
9.49.394.604 I slot print_timing: id  0 | task 1948 | prompt processing, n_tokens =  10332, progress = 0.61, t =  18.21 s / 567.38 tokens per second
9.51.588.136 I slot print_timing: id  0 | task 1948 | prompt processing, n_tokens =  11356, progress = 0.67, t =  20.38 s / 557.26 tokens per second
9.53.831.607 I slot print_timing: id  0 | task 1948 | prompt processing, n_tokens =  12380, progress = 0.73, t =  22.60 s / 547.89 tokens per second
9.56.122.676 I slot print_timing: id  0 | task 1948 | prompt processing, n_tokens =  13404, progress = 0.79, t =  24.86 s / 539.09 tokens per second
9.58.464.658 I slot print_timing: id  0 | task 1948 | prompt processing, n_tokens =  14428, progress = 0.85, t =  27.18 s / 530.84 tokens per second
10.00.865.840 I slot print_timing: id  0 | task 1948 | prompt processing, n_tokens =  15452, progress = 0.91, t =  29.55 s / 522.91 tokens per second
10.03.331.628 I slot print_timing: id  0 | task 1948 | prompt processing, n_tokens =  16476, progress = 0.97, t =  31.98 s / 515.13 tokens per second
10.03.570.665 I slot print_timing: id  0 | task 1948 | prompt processing, n_tokens =  16533, progress = 0.97, t =  33.28 s / 496.80 tokens per second
10.04.888.888 I slot print_timing: id  0 | task 1948 | prompt processing, n_tokens =  17045, progress = 1.00, t =  33.98 s / 501.59 tokens per second
10.04.890.300 W slot create_check: id  0 | task 1948 | erasing old context checkpoint (pos_min = 91, pos_max = 91, n_tokens = 92, size = 149.752 MiB)
10.08.136.947 I slot print_timing: id  0 | task 1948 | n_gen =    102, tg =  32.75 t/s, tg_3s =  33.07 t/s
10.10.095.109 I slot print_timing: id  0 | task 1948 | prompt eval time =   34959.79 ms / 17049 tokens (    2.05 ms per token,   487.67 tokens per second)
10.10.095.112 I slot print_timing: id  0 | task 1948 |        eval time =    5041.97 ms /   164 tokens (   30.93 ms per token,    32.33 tokens per second)
10.10.095.113 I slot print_timing: id  0 | task 1948 |       total time =   40001.76 ms / 17213 tokens
10.10.095.113 I slot print_timing: id  0 | task 1948 |    graphs reused =       1797
10.10.095.116 I slot print_timing: id  0 | task 1948 | draft acceptance = 0.71324 (   97 accepted /   136 generated), mean len =  2.43
10.10.095.709 I slot      release: id  0 | task 1948 | stop processing: n_tokens = 17214, truncated = 0
10.17.859.980 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.208 (> 0.100 thold), f_keep = 0.002
10.17.861.880 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 506.763 MiB)
10.17.881.867 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 891.367 MiB)
10.18.318.052 I slot launch_slot_: id  0 | task 2037 | processing task, is_child = 0
10.18.318.493 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 162675325656
10.18.318.523 I slot launch_slot_: id  2 | task 2038 | processing task, is_child = 0
10.22.129.057 I slot print_timing: id  2 | task 2038 | prompt processing, n_tokens =   1615, progress = 0.76, t =   3.76 s / 429.05 tokens per second
10.23.197.618 I slot print_timing: id  2 | task 2038 | prompt processing, n_tokens =   2127, progress = 1.00, t =   4.82 s / 441.31 tokens per second
10.23.197.937 W slot create_check: id  2 | task 2038 | erasing old context checkpoint (pos_min = 168, pos_max = 168, n_tokens = 169, size = 149.857 MiB)
10.27.356.195 I slot print_timing: id  0 | task 2037 | n_gen =    101, tg =  19.05 t/s, tg_3s =  19.24 t/s
10.28.266.491 I slot print_timing: id  2 | task 2038 | prompt eval time =    5069.98 ms /  2131 tokens (    2.38 ms per token,   420.32 tokens per second)
