WARNING: radv is not a conformant Vulkan implementation, testing use only.
0.00.033.106 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.033.265 W srv  llama_server: -----------------
0.00.033.267 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.033.267 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.033.267 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.033.267 W srv  llama_server: -----------------
0.00.034.423 I srv    load_model: loading model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.06.759.301 I cmn          init: llama threadpool init, n_threads = 8
0.06.759.506 W cmn  common_init_: KV cache shifting is not supported for this context, disabling KV cache shifting
0.06.840.585 I common_speculative_init_result: creating MTP draft context against the target model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.06.954.453 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 106496, kv_unified = 'true'
0.06.988.559 I srv  llama_server: model loaded
0.06.988.568 I srv  llama_server: listening on http://0.0.0.0:8080
0.06.988.569 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.06.988.570 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
4.06.680.478 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
14.05.847.331 I slot print_timing: id  2 | task 1450 | prompt processing, n_tokens =  37988, progress = 0.81, t =  95.02 s / 399.78 tokens per second
14.09.482.828 I slot print_timing: id  2 | task 1450 | prompt processing, n_tokens =  39012, progress = 0.83, t =  98.63 s / 395.54 tokens per second
14.13.196.859 I slot print_timing: id  2 | task 1450 | prompt processing, n_tokens =  40036, progress = 0.86, t = 102.30 s / 391.37 tokens per second
14.17.056.626 I slot print_timing: id  2 | task 1450 | prompt processing, n_tokens =  41060, progress = 0.88, t = 106.08 s / 387.07 tokens per second
14.20.960.991 I slot print_timing: id  2 | task 1450 | prompt processing, n_tokens =  42084, progress = 0.90, t = 109.97 s / 382.67 tokens per second
14.24.923.282 I slot print_timing: id  2 | task 1450 | prompt processing, n_tokens =  43108, progress = 0.92, t = 113.90 s / 378.46 tokens per second
14.28.941.075 I slot print_timing: id  2 | task 1450 | prompt processing, n_tokens =  44132, progress = 0.94, t = 117.90 s / 374.33 tokens per second
14.33.007.303 I slot print_timing: id  2 | task 1450 | prompt processing, n_tokens =  45156, progress = 0.96, t = 121.94 s / 370.31 tokens per second
14.37.133.509 I slot print_timing: id  2 | task 1450 | prompt processing, n_tokens =  46180, progress = 0.99, t = 126.04 s / 366.40 tokens per second
14.37.750.464 I slot print_timing: id  2 | task 1450 | prompt processing, n_tokens =  46285, progress = 0.99, t = 128.21 s / 361.01 tokens per second
14.39.887.548 I slot print_timing: id  2 | task 1450 | prompt processing, n_tokens =  46797, progress = 1.00, t = 128.85 s / 363.18 tokens per second
14.39.891.124 W slot create_check: id  2 | task 1450 | erasing old context checkpoint (pos_min = 99, pos_max = 99, n_tokens = 100, size = 149.763 MiB)
14.44.017.326 I slot print_timing: id  2 | task 1450 | n_gen =    102, tg =  25.78 t/s, tg_3s =  26.03 t/s
14.47.062.647 I slot print_timing: id  2 | task 1450 | n_gen =    192, tg =  27.43 t/s, tg_3s =  29.55 t/s
14.50.071.900 I slot print_timing: id  2 | task 1450 | n_gen =    272, tg =  27.17 t/s, tg_3s =  26.58 t/s
14.53.107.098 I slot print_timing: id  2 | task 1450 | n_gen =    349, tg =  26.75 t/s, tg_3s =  25.37 t/s
14.56.113.001 I slot print_timing: id  2 | task 1450 | n_gen =    425, tg =  26.48 t/s, tg_3s =  25.28 t/s
14.59.138.573 I slot print_timing: id  2 | task 1450 | n_gen =    509, tg =  26.68 t/s, tg_3s =  27.76 t/s
15.02.186.085 I slot print_timing: id  2 | task 1450 | n_gen =    593, tg =  26.80 t/s, tg_3s =  27.56 t/s
15.05.256.294 I slot print_timing: id  2 | task 1450 | n_gen =    685, tg =  27.19 t/s, tg_3s =  29.97 t/s
15.08.287.883 I slot print_timing: id  2 | task 1450 | n_gen =    779, tg =  27.60 t/s, tg_3s =  31.01 t/s
15.11.319.256 I slot print_timing: id  2 | task 1450 | n_gen =    864, tg =  27.64 t/s, tg_3s =  28.04 t/s
15.14.363.945 I slot print_timing: id  2 | task 1450 | n_gen =    959, tg =  27.96 t/s, tg_3s =  31.20 t/s
15.17.411.764 I slot print_timing: id  2 | task 1450 | n_gen =   1045, tg =  27.98 t/s, tg_3s =  28.22 t/s
15.20.500.941 I slot print_timing: id  2 | task 1450 | n_gen =   1131, tg =  27.97 t/s, tg_3s =  27.84 t/s
15.23.564.479 I slot print_timing: id  2 | task 1450 | n_gen =   1216, tg =  27.95 t/s, tg_3s =  27.75 t/s
15.26.616.249 I slot print_timing: id  2 | task 1450 | n_gen =   1308, tg =  28.10 t/s, tg_3s =  30.15 t/s
15.29.661.252 I slot print_timing: id  2 | task 1450 | n_gen =   1389, tg =  28.01 t/s, tg_3s =  26.60 t/s
15.32.711.634 I slot print_timing: id  2 | task 1450 | n_gen =   1472, tg =  27.96 t/s, tg_3s =  27.21 t/s
15.35.733.748 I slot print_timing: id  2 | task 1450 | n_gen =   1544, tg =  27.73 t/s, tg_3s =  23.82 t/s
15.38.753.099 I slot print_timing: id  2 | task 1450 | n_gen =   1622, tg =  27.64 t/s, tg_3s =  25.83 t/s
15.41.842.976 I slot print_timing: id  2 | task 1450 | n_gen =   1690, tg =  27.36 t/s, tg_3s =  22.01 t/s
15.44.916.855 I slot print_timing: id  2 | task 1450 | n_gen =   1749, tg =  26.97 t/s, tg_3s =  19.19 t/s
15.48.000.077 I slot print_timing: id  2 | task 1450 | n_gen =   1818, tg =  26.76 t/s, tg_3s =  22.38 t/s
15.51.024.654 I slot print_timing: id  2 | task 1450 | n_gen =   1896, tg =  26.72 t/s, tg_3s =  25.79 t/s
15.54.044.081 I slot print_timing: id  2 | task 1450 | n_gen =   1976, tg =  26.71 t/s, tg_3s =  26.50 t/s
15.57.082.802 I slot print_timing: id  2 | task 1450 | n_gen =   2059, tg =  26.73 t/s, tg_3s =  27.31 t/s
16.00.130.992 I slot print_timing: id  2 | task 1450 | n_gen =   2132, tg =  26.63 t/s, tg_3s =  23.95 t/s
16.03.160.571 I slot print_timing: id  2 | task 1450 | n_gen =   2214, tg =  26.64 t/s, tg_3s =  27.07 t/s
16.06.165.432 I slot print_timing: id  2 | task 1450 | n_gen =   2295, tg =  26.65 t/s, tg_3s =  26.96 t/s
16.09.174.298 I slot print_timing: id  2 | task 1450 | n_gen =   2363, tg =  26.52 t/s, tg_3s =  22.60 t/s
16.12.197.081 I slot print_timing: id  2 | task 1450 | n_gen =   2437, tg =  26.45 t/s, tg_3s =  24.48 t/s
16.15.286.520 I slot print_timing: id  2 | task 1450 | n_gen =   2515, tg =  26.41 t/s, tg_3s =  25.25 t/s
16.18.330.479 I slot print_timing: id  2 | task 1450 | n_gen =   2604, tg =  26.50 t/s, tg_3s =  29.24 t/s
16.21.407.755 I slot print_timing: id  2 | task 1450 | n_gen =   2687, tg =  26.51 t/s, tg_3s =  26.97 t/s
16.24.439.507 I slot print_timing: id  2 | task 1450 | n_gen =   2755, tg =  26.39 t/s, tg_3s =  22.43 t/s
16.27.456.536 I slot print_timing: id  2 | task 1450 | n_gen =   2831, tg =  26.36 t/s, tg_3s =  25.19 t/s
16.30.525.786 I slot print_timing: id  2 | task 1450 | n_gen =   2907, tg =  26.32 t/s, tg_3s =  24.76 t/s
16.33.544.240 I slot print_timing: id  2 | task 1450 | n_gen =   2973, tg =  26.20 t/s, tg_3s =  21.87 t/s
16.36.590.525 I slot print_timing: id  2 | task 1450 | n_gen =   3050, tg =  26.17 t/s, tg_3s =  25.28 t/s
16.39.661.695 I slot print_timing: id  2 | task 1450 | n_gen =   3125, tg =  26.13 t/s, tg_3s =  24.42 t/s
16.42.736.317 I slot print_timing: id  2 | task 1450 | n_gen =   3204, tg =  26.12 t/s, tg_3s =  25.69 t/s
16.45.763.869 I slot print_timing: id  2 | task 1450 | n_gen =   3274, tg =  26.05 t/s, tg_3s =  23.12 t/s
16.48.826.782 I slot print_timing: id  2 | task 1450 | n_gen =   3371, tg =  26.18 t/s, tg_3s =  31.67 t/s
16.51.917.188 I slot print_timing: id  2 | task 1450 | n_gen =   3460, tg =  26.24 t/s, tg_3s =  28.80 t/s
16.54.928.896 I slot print_timing: id  2 | task 1450 | n_gen =   3542, tg =  26.26 t/s, tg_3s =  27.23 t/s
16.57.966.959 I slot print_timing: id  2 | task 1450 | n_gen =   3619, tg =  26.24 t/s, tg_3s =  25.35 t/s
17.01.035.459 I slot print_timing: id  2 | task 1450 | n_gen =   3694, tg =  26.20 t/s, tg_3s =  24.44 t/s
17.04.083.679 I slot print_timing: id  2 | task 1450 | n_gen =   3766, tg =  26.15 t/s, tg_3s =  23.62 t/s
17.07.137.756 I slot print_timing: id  2 | task 1450 | n_gen =   3842, tg =  26.12 t/s, tg_3s =  24.88 t/s
17.10.207.018 I slot print_timing: id  2 | task 1450 | n_gen =   3912, tg =  26.05 t/s, tg_3s =  22.81 t/s
17.13.297.204 I slot print_timing: id  2 | task 1450 | n_gen =   3997, tg =  26.08 t/s, tg_3s =  27.51 t/s
17.16.311.796 I slot print_timing: id  2 | task 1450 | n_gen =   4093, tg =  26.19 t/s, tg_3s =  31.85 t/s
17.19.330.898 I slot print_timing: id  2 | task 1450 | n_gen =   4189, tg =  26.30 t/s, tg_3s =  31.80 t/s
17.22.353.824 I slot print_timing: id  2 | task 1450 | n_gen =   4285, tg =  26.40 t/s, tg_3s =  31.76 t/s
17.25.378.904 I slot print_timing: id  2 | task 1450 | n_gen =   4381, tg =  26.50 t/s, tg_3s =  31.73 t/s
17.28.472.187 I slot print_timing: id  2 | task 1450 | n_gen =   4472, tg =  26.55 t/s, tg_3s =  29.42 t/s
17.31.504.087 I slot print_timing: id  2 | task 1450 | n_gen =   4557, tg =  26.58 t/s, tg_3s =  28.04 t/s
17.34.536.635 I slot print_timing: id  2 | task 1450 | n_gen =   4645, tg =  26.62 t/s, tg_3s =  29.02 t/s
17.37.578.740 I slot print_timing: id  2 | task 1450 | n_gen =   4741, tg =  26.71 t/s, tg_3s =  31.56 t/s
17.40.640.013 I slot print_timing: id  2 | task 1450 | n_gen =   4837, tg =  26.79 t/s, tg_3s =  31.36 t/s
17.43.690.019 I slot print_timing: id  2 | task 1450 | n_gen =   4933, tg =  26.86 t/s, tg_3s =  31.48 t/s
17.46.782.112 I slot print_timing: id  2 | task 1450 | n_gen =   5032, tg =  26.95 t/s, tg_3s =  32.02 t/s
17.49.813.729 I slot print_timing: id  2 | task 1450 | n_gen =   5128, tg =  27.02 t/s, tg_3s =  31.67 t/s
17.52.866.516 I slot print_timing: id  2 | task 1450 | n_gen =   5223, tg =  27.09 t/s, tg_3s =  31.12 t/s
17.55.903.592 I slot print_timing: id  2 | task 1450 | n_gen =   5318, tg =  27.15 t/s, tg_3s =  31.28 t/s
17.58.942.372 I slot print_timing: id  2 | task 1450 | n_gen =   5414, tg =  27.22 t/s, tg_3s =  31.59 t/s
18.02.009.422 I slot print_timing: id  2 | task 1450 | n_gen =   5510, tg =  27.28 t/s, tg_3s =  31.30 t/s
18.05.057.840 I slot print_timing: id  2 | task 1450 | n_gen =   5606, tg =  27.35 t/s, tg_3s =  31.49 t/s
18.08.076.860 I slot print_timing: id  2 | task 1450 | n_gen =   5702, tg =  27.41 t/s, tg_3s =  31.80 t/s
18.11.133.308 I slot print_timing: id  2 | task 1450 | n_gen =   5797, tg =  27.46 t/s, tg_3s =  31.08 t/s
18.14.200.431 I slot print_timing: id  2 | task 1450 | n_gen =   5893, tg =  27.52 t/s, tg_3s =  31.30 t/s
18.17.201.114 I slot print_timing: id  2 | task 1450 | n_gen =   5989, tg =  27.58 t/s, tg_3s =  31.99 t/s
18.20.285.696 I slot print_timing: id  2 | task 1450 | n_gen =   6075, tg =  27.59 t/s, tg_3s =  27.88 t/s
18.23.333.650 I slot print_timing: id  2 | task 1450 | n_gen =   6164, tg =  27.61 t/s, tg_3s =  29.20 t/s
18.26.374.507 I slot print_timing: id  2 | task 1450 | n_gen =   6250, tg =  27.62 t/s, tg_3s =  28.28 t/s
18.29.447.183 I slot print_timing: id  2 | task 1450 | n_gen =   6342, tg =  27.65 t/s, tg_3s =  29.94 t/s
18.32.505.123 I slot print_timing: id  2 | task 1450 | n_gen =   6430, tg =  27.66 t/s, tg_3s =  28.78 t/s
18.35.509.481 I slot print_timing: id  2 | task 1450 | n_gen =   6518, tg =  27.68 t/s, tg_3s =  29.29 t/s
18.38.593.279 I slot print_timing: id  2 | task 1450 | n_gen =   6612, tg =  27.72 t/s, tg_3s =  30.48 t/s
18.41.658.742 I slot print_timing: id  2 | task 1450 | n_gen =   6699, tg =  27.73 t/s, tg_3s =  28.38 t/s
18.44.751.383 I slot print_timing: id  2 | task 1450 | n_gen =   6794, tg =  27.77 t/s, tg_3s =  30.72 t/s
18.47.792.568 I slot print_timing: id  2 | task 1450 | n_gen =   6876, tg =  27.76 t/s, tg_3s =  26.96 t/s
18.50.857.065 I slot print_timing: id  2 | task 1450 | n_gen =   6966, tg =  27.78 t/s, tg_3s =  29.37 t/s
18.53.915.037 I slot print_timing: id  2 | task 1450 | n_gen =   7054, tg =  27.79 t/s, tg_3s =  28.78 t/s
18.56.966.262 I slot print_timing: id  2 | task 1450 | n_gen =   7137, tg =  27.78 t/s, tg_3s =  27.20 t/s
19.00.017.620 I slot print_timing: id  2 | task 1450 | n_gen =   7220, tg =  27.77 t/s, tg_3s =  27.20 t/s
19.03.092.274 I slot print_timing: id  2 | task 1450 | n_gen =   7311, tg =  27.80 t/s, tg_3s =  29.60 t/s
19.06.155.634 I slot print_timing: id  2 | task 1450 | n_gen =   7399, tg =  27.81 t/s, tg_3s =  28.73 t/s
19.09.230.731 I slot print_timing: id  2 | task 1450 | n_gen =   7488, tg =  27.82 t/s, tg_3s =  28.94 t/s
19.12.291.207 I slot print_timing: id  2 | task 1450 | n_gen =   7582, tg =  27.85 t/s, tg_3s =  30.71 t/s
19.15.352.058 I slot print_timing: id  2 | task 1450 | n_gen =   7674, tg =  27.88 t/s, tg_3s =  30.06 t/s
19.18.428.141 I slot print_timing: id  2 | task 1450 | n_gen =   7755, tg =  27.86 t/s, tg_3s =  26.33 t/s
19.21.495.714 I slot print_timing: id  2 | task 1450 | n_gen =   7843, tg =  27.87 t/s, tg_3s =  28.69 t/s
19.24.586.241 I slot print_timing: id  2 | task 1450 | n_gen =   7939, tg =  27.90 t/s, tg_3s =  31.06 t/s
19.27.590.714 I slot print_timing: id  2 | task 1450 | n_gen =   8032, tg =  27.93 t/s, tg_3s =  30.95 t/s
19.30.606.354 I slot print_timing: id  2 | task 1450 | n_gen =   8125, tg =  27.96 t/s, tg_3s =  30.84 t/s
19.33.610.100 I slot print_timing: id  2 | task 1450 | n_gen =   8218, tg =  28.00 t/s, tg_3s =  30.96 t/s
19.36.691.416 I slot print_timing: id  2 | task 1450 | n_gen =   8314, tg =  28.03 t/s, tg_3s =  31.16 t/s
19.39.763.606 I slot print_timing: id  2 | task 1450 | n_gen =   8396, tg =  28.01 t/s, tg_3s =  26.69 t/s
19.42.773.109 I slot print_timing: id  2 | task 1450 | n_gen =   8479, tg =  28.01 t/s, tg_3s =  27.58 t/s
19.45.865.071 I slot print_timing: id  2 | task 1450 | n_gen =   8565, tg =  28.01 t/s, tg_3s =  27.81 t/s
19.48.865.131 I slot print_timing: id  2 | task 1450 | n_gen =   8655, tg =  28.03 t/s, tg_3s =  30.00 t/s
19.51.947.839 I slot print_timing: id  2 | task 1450 | n_gen =   8745, tg =  28.04 t/s, tg_3s =  29.20 t/s
19.54.966.822 I slot print_timing: id  2 | task 1450 | n_gen =   8825, tg =  28.02 t/s, tg_3s =  26.50 t/s
19.58.031.367 I slot print_timing: id  2 | task 1450 | n_gen =   8914, tg =  28.03 t/s, tg_3s =  29.04 t/s
20.01.036.239 I slot print_timing: id  2 | task 1450 | n_gen =   9004, tg =  28.05 t/s, tg_3s =  29.95 t/s
20.04.042.235 I slot print_timing: id  2 | task 1450 | n_gen =   9087, tg =  28.05 t/s, tg_3s =  27.61 t/s
20.07.131.208 I slot print_timing: id  2 | task 1450 | n_gen =   9183, tg =  28.08 t/s, tg_3s =  31.08 t/s
20.10.146.732 I slot print_timing: id  2 | task 1450 | n_gen =   9276, tg =  28.10 t/s, tg_3s =  30.84 t/s
20.13.164.117 I slot print_timing: id  2 | task 1450 | n_gen =   9369, tg =  28.13 t/s, tg_3s =  30.82 t/s
20.16.183.844 I slot print_timing: id  2 | task 1450 | n_gen =   9462, tg =  28.15 t/s, tg_3s =  30.80 t/s
20.19.208.196 I slot print_timing: id  2 | task 1450 | n_gen =   9555, tg =  28.17 t/s, tg_3s =  30.75 t/s
20.22.248.335 I slot print_timing: id  2 | task 1450 | n_gen =   9648, tg =  28.20 t/s, tg_3s =  30.59 t/s
20.25.281.431 I slot print_timing: id  2 | task 1450 | n_gen =   9741, tg =  28.22 t/s, tg_3s =  30.66 t/s
20.28.323.583 I slot print_timing: id  2 | task 1450 | n_gen =   9834, tg =  28.24 t/s, tg_3s =  30.57 t/s
20.31.332.911 I slot print_timing: id  2 | task 1450 | n_gen =   9927, tg =  28.26 t/s, tg_3s =  30.90 t/s
20.34.425.061 I slot print_timing: id  2 | task 1450 | n_gen =  10023, tg =  28.28 t/s, tg_3s =  31.05 t/s
20.37.461.989 I slot print_timing: id  2 | task 1450 | n_gen =  10116, tg =  28.30 t/s, tg_3s =  30.62 t/s
20.40.467.362 I slot print_timing: id  2 | task 1450 | n_gen =  10209, tg =  28.33 t/s, tg_3s =  30.94 t/s
20.43.498.901 I slot print_timing: id  2 | task 1450 | n_gen =  10302, tg =  28.35 t/s, tg_3s =  30.68 t/s
20.46.539.485 I slot print_timing: id  2 | task 1450 | n_gen =  10388, tg =  28.35 t/s, tg_3s =  28.28 t/s
20.49.567.918 I slot print_timing: id  2 | task 1450 | n_gen =  10471, tg =  28.34 t/s, tg_3s =  27.41 t/s
20.52.656.278 I slot print_timing: id  2 | task 1450 | n_gen =  10556, tg =  28.33 t/s, tg_3s =  27.52 t/s
20.55.678.621 I slot print_timing: id  2 | task 1450 | n_gen =  10646, tg =  28.34 t/s, tg_3s =  29.78 t/s
20.58.696.787 I slot print_timing: id  2 | task 1450 | n_gen =  10738, tg =  28.36 t/s, tg_3s =  30.48 t/s
21.01.747.673 I slot print_timing: id  2 | task 1450 | n_gen =  10825, tg =  28.36 t/s, tg_3s =  28.52 t/s
21.04.767.634 I slot print_timing: id  2 | task 1450 | n_gen =  10908, tg =  28.35 t/s, tg_3s =  27.48 t/s
21.07.791.608 I slot print_timing: id  2 | task 1450 | n_gen =  10993, tg =  28.35 t/s, tg_3s =  28.11 t/s
21.10.860.537 I slot print_timing: id  2 | task 1450 | n_gen =  11086, tg =  28.37 t/s, tg_3s =  30.30 t/s
21.13.902.620 I slot print_timing: id  2 | task 1450 | n_gen =  11177, tg =  28.38 t/s, tg_3s =  29.91 t/s
21.16.931.822 I slot print_timing: id  2 | task 1450 | n_gen =  11270, tg =  28.40 t/s, tg_3s =  30.70 t/s
21.20.012.771 I slot print_timing: id  2 | task 1450 | n_gen =  11363, tg =  28.41 t/s, tg_3s =  30.19 t/s
21.23.055.617 I slot print_timing: id  2 | task 1450 | n_gen =  11456, tg =  28.43 t/s, tg_3s =  30.56 t/s
21.26.099.806 I slot print_timing: id  2 | task 1450 | n_gen =  11536, tg =  28.41 t/s, tg_3s =  26.28 t/s
21.29.109.851 I slot print_timing: id  2 | task 1450 | n_gen =  11619, tg =  28.41 t/s, tg_3s =  27.57 t/s
21.30.555.489 I slot print_timing: id  2 | task 1450 | prompt eval time =  131084.48 ms / 46801 tokens (    2.80 ms per token,   357.03 tokens per second)
21.30.555.494 I slot print_timing: id  2 | task 1450 |        eval time =  410456.71 ms / 11659 tokens (   35.21 ms per token,    28.40 tokens per second)
21.30.555.495 I slot print_timing: id  2 | task 1450 |       total time =  541541.20 ms / 58460 tokens
21.30.555.495 I slot print_timing: id  2 | task 1450 |    graphs reused =       5632
21.30.555.499 I slot print_timing: id  2 | task 1450 | draft acceptance = 0.84506 ( 7325 accepted /  8668 generated), mean len =  2.69
21.30.556.645 I slot      release: id  2 | task 1450 | stop processing: n_tokens = 58460, truncated = 0
21.30.569.988 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = -1
21.30.570.035 I slot launch_slot_: id  1 | task 5834 | processing task, is_child = 0
21.30.575.931 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 2783.220 MiB)
21.36.959.341 I slot print_timing: id  1 | task 5834 | prompt processing, n_tokens =   3172, progress = 0.27, t =   4.56 s / 695.97 tokens per second
21.38.771.565 I slot print_timing: id  1 | task 5834 | prompt processing, n_tokens =   4196, progress = 0.35, t =   6.34 s / 661.48 tokens per second
21.40.634.265 I slot print_timing: id  1 | task 5834 | prompt processing, n_tokens =   5220, progress = 0.44, t =   8.18 s / 638.09 tokens per second
21.42.551.128 I slot print_timing: id  1 | task 5834 | prompt processing, n_tokens =   6244, progress = 0.53, t =  10.07 s / 620.06 tokens per second
21.44.519.198 I slot print_timing: id  1 | task 5834 | prompt processing, n_tokens =   7268, progress = 0.61, t =  12.01 s / 605.04 tokens per second
21.46.548.522 I slot print_timing: id  1 | task 5834 | prompt processing, n_tokens =   8292, progress = 0.70, t =  14.01 s / 591.84 tokens per second
21.48.631.235 I slot print_timing: id  1 | task 5834 | prompt processing, n_tokens =   9316, progress = 0.78, t =  16.07 s / 579.82 tokens per second
21.50.766.194 I slot print_timing: id  1 | task 5834 | prompt processing, n_tokens =  10340, progress = 0.87, t =  18.18 s / 568.89 tokens per second
21.52.953.394 I slot print_timing: id  1 | task 5834 | prompt processing, n_tokens =  11364, progress = 0.96, t =  20.34 s / 558.81 tokens per second
21.53.106.700 I slot print_timing: id  1 | task 5834 | prompt processing, n_tokens =  11374, progress = 0.96, t =  21.49 s / 529.37 tokens per second
21.54.296.028 I slot print_timing: id  1 | task 5834 | prompt processing, n_tokens =  11886, progress = 1.00, t =  22.66 s / 524.43 tokens per second
21.54.297.177 W slot create_check: id  1 | task 5834 | erasing old context checkpoint (pos_min = 99, pos_max = 99, n_tokens = 100, size = 149.763 MiB)
21.57.556.825 I slot print_timing: id  1 | task 5834 | n_gen =    101, tg =  32.31 t/s, tg_3s =  32.62 t/s
22.00.568.823 I slot print_timing: id  1 | task 5834 | n_gen =    177, tg =  28.82 t/s, tg_3s =  25.23 t/s
22.03.571.660 I slot print_timing: id  1 | task 5834 | n_gen =    263, tg =  28.76 t/s, tg_3s =  28.64 t/s
22.06.606.338 I slot print_timing: id  1 | task 5834 | n_gen =    356, tg =  29.23 t/s, tg_3s =  30.65 t/s
22.09.650.413 I slot print_timing: id  1 | task 5834 | n_gen =    454, tg =  29.82 t/s, tg_3s =  32.19 t/s
22.12.708.914 I slot print_timing: id  1 | task 5834 | n_gen =    554, tg =  30.30 t/s, tg_3s =  32.70 t/s
22.15.759.896 I slot print_timing: id  1 | task 5834 | n_gen =    650, tg =  30.47 t/s, tg_3s =  31.47 t/s
22.18.784.394 I slot print_timing: id  1 | task 5834 | n_gen =    734, tg =  30.14 t/s, tg_3s =  27.77 t/s
22.21.827.452 I slot print_timing: id  1 | task 5834 | n_gen =    828, tg =  30.22 t/s, tg_3s =  30.89 t/s
22.24.844.873 I slot print_timing: id  1 | task 5834 | n_gen =    936, tg =  30.77 t/s, tg_3s =  35.79 t/s
